flight_id,airline,origin,destination,departure_hour,distance_km,nb_passengers,weather_score,runway_congestion,aircraft_age_years,delay_minutes,severe_delay
FL00322,EasyJet,FCO,MAD,12,1672.9,324,1.3,0.373,1,17.1,0
FL00323,Ryanair,AMS,LHR,0,2465.6,207,8.9,0.103,17,2.2,0
FL00324,AirFrance,FRA,MAD,14,2629.1,348,9.0,0.343,16,2.0,0
FL00325,Ryanair,LHR,FRA,12,361.2,194,2.2,0.59,6,63.2,1
FL00326,AirFrance,MAD,FRA,17,2294.0,104,6.9,,23,47.5,1
FL00327,AirFrance,MAD,AMS,12,695.5,209,2.4,0.63,10,19.9,0
FL00328,British,FRA,FCO,19,2542.3,294,1.9,0.118,4,45.5,1
FL00329,AirFrance,MAD,LHR,19,939.2,214,9.8,0.41,6,48.4,1
FL00330,Lufthansa,FCO,MAD,10,1050.4,86,9.2,0.669,5,17.2,0
FL00331,AirFrance,AMS,CDG,23,2615.4,211,5.1,0.264,2,22.5,0
FL00332,AirFrance,FRA,MAD,21,1300.7,139,7.8,,5,19.1,0
FL00333,Lufthansa,FRA,MAD,14,3356.3,217,1.8,0.183,13,7.6,0
FL00334,EasyJet,FCO,MAD,13,2376.3,165,7.3,,6,26.2,0
FL00335,AirFrance,MAD,FCO,15,2867.2,304,4.4,0.029,22,39.4,1
FL00336,Lufthansa,MAD,AMS,3,3140.3,305,,0.314,23,-17.6,0
FL00337,British,FCO,AMS,23,2108.0,253,7.2,0.433,24,10.2,0
FL00338,EasyJet,LHR,FCO,19,474.6,160,5.2,0.165,25,43.0,1
FL00339,EasyJet,FRA,LHR,10,3404.5,105,6.0,0.817,3,-18.5,0
FL00340,EasyJet,CDG,AMS,14,1311.4,334,1.2,0.036,18,41.4,1
FL00341,AirFrance,CDG,FCO,19,2340.1,340,6.9,0.341,2,39.6,1
FL00342,Ryanair,AMS,FCO,19,1814.0,266,2.0,0.222,11,0.9,0
FL00343,Ryanair,FCO,FRA,17,1970.4,134,,0.14,23,23.8,0
FL00344,Ryanair,AMS,LHR,6,686.4,281,8.4,0.338,25,-10.6,0
FL00345,EasyJet,CDG,FCO,3,2770.9,310,6.3,0.964,1,17.3,0
FL00346,EasyJet,AMS,MAD,16,2799.5,170,2.6,0.104,22,28.5,0
FL00347,British,AMS,FRA,16,3120.4,294,9.2,0.274,11,37.0,1
FL00348,Lufthansa,LHR,AMS,19,2540.0,342,7.3,0.712,18,29.9,0
FL00349,Lufthansa,LHR,FRA,19,2586.0,256,2.2,0.975,6,16.5,0
FL00350,Ryanair,FCO,CDG,11,2099.3,293,9.0,0.877,14,29.1,0
FL00351,AirFrance,AMS,CDG,0,1518.8,107,2.8,0.161,10,24.3,0
FL00352,AirFrance,FCO,FRA,6,2711.5,96,5.1,0.676,18,-2.9,0
FL00353,Lufthansa,FCO,AMS,12,1060.3,227,1.4,0.417,22,17.8,0
FL00354,AirFrance,FCO,FRA,6,2285.8,306,9.2,0.648,25,39.3,1
FL00355,British,AMS,FCO,6,2783.7,179,2.6,0.187,6,28.8,0
FL00356,AirFrance,MAD,FRA,17,1145.6,162,3.3,0.71,5,42.5,1
FL00357,AirFrance,LHR,MAD,19,462.7,234,6.2,0.784,11,-26.9,0
FL00358,British,CDG,FCO,5,1631.0,286,3.0,0.332,12,20.0,0
FL00359,Ryanair,LHR,FCO,16,1819.5,84,4.1,0.642,20,15.3,0
FL00360,Ryanair,MAD,CDG,12,1121.1,224,,0.77,17,37.1,1
FL00361,British,MAD,AMS,1,1248.6,178,1.7,0.972,25,42.1,1
FL00362,AirFrance,LHR,FRA,21,1657.5,133,8.5,0.741,14,24.3,0
FL00363,AirFrance,FCO,LHR,0,1769.5,249,,0.178,9,-20.5,0
FL00364,Lufthansa,FRA,AMS,12,1743.6,287,1.2,0.535,21,18.3,0
FL00365,British,CDG,FCO,1,2542.8,117,5.5,0.686,20,46.4,1
FL00366,EasyJet,MAD,AMS,21,398.6,160,2.2,0.797,18,67.0,1
FL00367,Ryanair,FCO,LHR,9,2467.3,271,1.1,0.141,2,68.7,1
FL00368,British,AMS,CDG,9,972.2,256,9.2,0.142,6,11.1,0
FL00369,Lufthansa,AMS,FRA,6,666.8,107,9.4,0.461,18,43.4,1
FL00370,Ryanair,CDG,FRA,23,2157.9,249,7.0,0.285,3,31.6,1
FL00371,Lufthansa,FRA,AMS,14,1350.7,236,2.4,0.808,14,55.6,1
FL00372,Lufthansa,FCO,MAD,8,2988.4,148,4.0,0.445,25,38.9,1
FL00373,Ryanair,MAD,FCO,3,862.5,121,8.7,0.539,9,11.4,0
FL00374,AirFrance,CDG,FCO,20,399.8,287,2.9,,9,-4.9,0
FL00375,British,AMS,MAD,20,2780.6,267,9.0,0.857,5,-4.1,0
FL00376,EasyJet,FRA,FCO,0,2420.6,164,2.3,0.566,19,36.6,1
FL00377,Lufthansa,FCO,MAD,11,429.3,329,3.4,0.669,17,49.8,1
FL00378,EasyJet,MAD,CDG,1,3437.9,245,9.7,0.273,24,-3.0,0
FL00379,Ryanair,AMS,FCO,18,856.3,273,6.9,0.517,13,42.5,1
FL00380,EasyJet,FRA,MAD,15,2836.5,83,2.3,0.077,21,27.0,0
FL00381,Ryanair,LHR,FRA,5,803.5,140,4.7,0.113,22,-2.0,0
FL00382,Lufthansa,FCO,MAD,0,1079.7,145,2.5,0.039,19,32.3,1
FL00383,Lufthansa,CDG,FRA,8,3251.8,344,6.4,0.019,24,13.6,0
FL00384,AirFrance,LHR,AMS,19,3476.9,326,8.5,0.795,25,-11.0,0
FL00385,Lufthansa,AMS,FCO,8,836.7,255,6.4,,13,11.0,0
FL00386,Lufthansa,AMS,FCO,21,1643.3,156,2.6,0.6,18,37.9,1
FL00387,British,CDG,LHR,15,2410.1,80,8.0,0.522,12,37.3,1
FL00388,EasyJet,LHR,AMS,12,1421.7,130,3.3,0.91,3,17.6,0
FL00389,Ryanair,AMS,FCO,13,1125.0,82,8.1,0.118,1,3.0,0
FL00390,Ryanair,MAD,FRA,3,795.3,209,5.8,0.612,22,27.0,0
FL00391,EasyJet,LHR,AMS,17,2808.1,327,6.0,0.989,19,13.2,0
FL00392,Lufthansa,FCO,CDG,23,1035.3,162,5.6,0.801,20,57.4,1
FL00393,AirFrance,LHR,AMS,20,316.9,126,5.2,0.088,9,11.8,0
FL00394,AirFrance,FCO,MAD,12,2264.7,346,9.7,,25,20.1,0
FL00395,Lufthansa,FCO,MAD,14,334.3,345,1.3,0.516,8,2.0,0
FL00396,Ryanair,LHR,CDG,5,577.9,221,4.2,0.586,17,-9.8,0
FL00397,AirFrance,FCO,CDG,2,2058.7,258,8.3,0.963,15,54.6,1
FL00398,Ryanair,LHR,AMS,16,640.7,117,4.1,0.513,9,1.0,0
FL00399,British,AMS,FRA,22,1716.9,273,7.9,0.961,15,2.8,0
FL00400,AirFrance,MAD,CDG,8,516.2,192,3.1,0.955,17,6.6,0
FL00401,British,CDG,MAD,7,1219.3,284,8.4,0.931,16,28.1,0
FL00402,British,FRA,LHR,23,2485.9,177,2.8,0.873,7,61.2,1
FL00403,Lufthansa,LHR,FRA,19,1439.3,134,1.7,0.493,1,42.8,1
FL00404,AirFrance,MAD,FRA,19,1309.3,220,9.9,0.28,8,-11.1,0
FL00405,British,LHR,CDG,16,2857.7,324,1.3,0.86,25,76.2,1
FL00406,British,MAD,FRA,22,326.9,187,1.9,0.862,6,106.0,1
FL00407,British,FRA,LHR,8,1808.3,255,5.5,0.701,12,18.3,0
FL00408,EasyJet,LHR,FCO,4,3433.7,197,7.5,0.555,13,29.0,0
FL00409,Lufthansa,LHR,FRA,15,2878.1,170,2.2,0.631,18,21.9,0
FL00410,Ryanair,FRA,FCO,18,452.7,130,1.5,0.477,21,1.9,0
FL00411,AirFrance,MAD,FRA,8,1455.1,211,4.7,0.68,20,30.3,1
FL00412,British,LHR,MAD,11,1340.3,341,7.6,0.381,10,41.1,1
FL00413,EasyJet,FCO,LHR,5,2349.9,252,6.5,0.907,3,34.5,1
FL00414,Ryanair,FCO,FRA,22,1155.9,282,5.0,0.363,19,30.3,1
FL00415,British,MAD,AMS,5,888.4,91,3.1,0.744,24,58.2,1
FL00416,AirFrance,CDG,LHR,15,2055.0,93,5.7,0.104,20,17.3,0
FL00417,Lufthansa,CDG,AMS,9,1033.9,225,2.1,0.171,2,4.4,0
FL00418,Ryanair,MAD,AMS,17,3291.5,307,9.5,0.591,15,-17.5,0
FL00419,British,MAD,FCO,20,2346.5,238,5.3,0.09,10,-2.9,0
FL00420,Ryanair,CDG,LHR,16,2909.2,149,5.2,,16,29.5,0
FL00421,EasyJet,FRA,CDG,13,2853.5,198,5.9,0.882,14,13.2,0
FL00422,EasyJet,MAD,LHR,8,553.5,202,8.2,0.694,9,29.2,0
FL00423,Ryanair,FCO,AMS,8,1621.3,115,3.6,0.618,9,36.1,1
FL00424,Ryanair,CDG,FRA,1,3403.1,91,1.9,0.715,24,22.3,0
FL00425,AirFrance,LHR,CDG,4,347.1,191,3.8,0.998,15,42.9,1
FL00426,AirFrance,LHR,CDG,8,2782.1,116,2.6,0.25,13,34.0,1
FL00427,AirFrance,CDG,FRA,12,2767.9,306,10.0,0.735,4,-45.3,0
FL00428,EasyJet,MAD,FRA,10,807.6,101,5.9,0.481,10,0.6,0
FL00429,Lufthansa,FRA,CDG,21,996.9,137,4.9,,9,-11.6,0
FL00430,Lufthansa,CDG,LHR,18,2807.1,323,2.4,0.249,16,27.3,0
FL00431,AirFrance,FCO,AMS,10,3278.7,110,,0.701,4,37.8,1
FL00432,British,FCO,FRA,14,2646.2,90,4.2,0.899,16,37.9,1
FL00433,EasyJet,AMS,FRA,17,2530.5,177,5.9,0.468,20,47.3,1
FL00434,AirFrance,AMS,LHR,14,1246.2,214,5.1,0.506,24,-6.3,0
FL00435,Lufthansa,CDG,FCO,11,2783.3,202,1.6,0.819,7,16.0,0
FL00436,British,LHR,FCO,9,1332.3,244,5.7,,5,5.6,0
FL00437,Lufthansa,CDG,FRA,3,1853.2,130,,0.389,16,-28.4,0
FL00438,Ryanair,CDG,MAD,7,2239.1,116,,0.656,3,18.7,0
FL00439,EasyJet,FCO,CDG,11,2085.7,292,8.1,,20,9.3,0
FL00440,AirFrance,FRA,CDG,6,3373.9,129,3.1,0.193,22,37.2,1
FL00441,Lufthansa,AMS,LHR,17,2697.4,292,7.9,0.674,23,-6.3,0
FL00442,Lufthansa,LHR,FCO,12,1915.0,160,6.4,0.902,18,-19.6,0
FL00443,Ryanair,FRA,AMS,20,1677.9,245,6.1,0.766,24,28.4,0
FL00444,EasyJet,MAD,CDG,23,410.9,225,5.7,0.302,10,73.8,1
FL00445,Lufthansa,LHR,MAD,0,2768.9,221,5.6,0.572,4,32.8,1
FL00446,Lufthansa,FRA,MAD,18,1099.5,211,1.8,0.918,24,60.5,1
FL00447,AirFrance,FCO,FRA,15,853.3,128,3.7,0.576,3,40.6,1
FL00448,Ryanair,FRA,AMS,13,3276.8,141,3.0,0.602,1,-20.4,0
FL00449,EasyJet,CDG,MAD,16,431.8,156,7.3,0.674,13,51.1,1
FL00450,British,AMS,CDG,7,1682.2,281,4.0,0.745,18,27.4,0
FL00451,EasyJet,FRA,CDG,12,1905.8,146,5.3,0.395,19,21.5,0
FL00452,British,LHR,FRA,2,1152.0,300,9.3,0.672,14,42.6,1
FL00453,Ryanair,FRA,LHR,10,1402.5,92,2.5,0.822,15,30.7,1
FL00454,Lufthansa,LHR,MAD,4,2724.7,123,1.5,0.927,10,26.2,0
FL00455,AirFrance,FRA,CDG,9,1740.2,91,7.7,0.546,25,8.4,0
FL00456,Lufthansa,FCO,CDG,12,2165.6,349,,0.284,23,38.7,1
FL00457,British,FRA,CDG,14,2395.2,84,6.9,0.913,12,28.2,0
FL00458,EasyJet,LHR,AMS,16,3425.2,130,5.4,0.088,7,6.3,0
FL00459,British,MAD,FCO,22,368.8,206,3.7,0.744,1,31.7,1
FL00460,Ryanair,LHR,FCO,8,2898.1,211,9.0,0.029,18,44.1,1
FL00461,Ryanair,LHR,FRA,10,3171.0,150,4.4,0.612,21,4.9,0
FL00462,British,LHR,AMS,9,3211.2,248,2.2,0.581,22,6.1,0
FL00463,Lufthansa,LHR,MAD,22,2556.4,348,4.9,0.77,21,75.9,1
FL00464,Ryanair,CDG,FCO,17,3335.5,140,8.6,0.029,11,2.2,0
FL00465,EasyJet,MAD,FRA,14,2686.0,220,2.7,0.026,20,4.7,0
FL00466,British,LHR,FCO,7,1038.9,93,7.2,0.502,20,-2.9,0
FL00467,EasyJet,FCO,FRA,5,3026.8,331,2.5,0.409,1,84.6,1
FL00468,Lufthansa,FCO,LHR,6,511.6,304,5.4,0.458,8,-17.7,0
FL00469,EasyJet,MAD,CDG,19,2653.1,274,4.5,0.572,18,-30.4,0
FL00470,AirFrance,AMS,CDG,14,1762.1,101,3.2,0.984,2,36.9,1
FL00471,British,MAD,FCO,20,3380.3,177,4.6,0.828,15,35.5,1
FL00472,AirFrance,FCO,AMS,4,1783.5,311,5.5,0.585,23,28.1,0
FL00473,British,LHR,AMS,13,1335.1,92,6.3,0.202,15,28.7,0
FL00474,Lufthansa,FCO,CDG,2,665.3,310,1.8,0.727,17,56.9,1
FL00475,British,LHR,AMS,17,1517.9,167,6.1,0.15,5,37.1,1
FL00476,EasyJet,FRA,MAD,23,2759.6,308,2.6,0.96,1,80.6,1
FL00477,British,FRA,CDG,14,1892.4,335,1.1,0.238,19,15.2,0
FL00478,EasyJet,CDG,FCO,19,321.0,222,6.0,0.049,5,-3.2,0
FL00479,AirFrance,FCO,FRA,1,765.2,96,8.5,0.92,2,86.7,1
FL00480,Lufthansa,FCO,FRA,19,2415.0,170,7.7,0.036,25,70.3,1
FL00481,Ryanair,FRA,MAD,12,2924.8,298,1.6,0.122,9,22.7,0
FL00482,Lufthansa,FCO,LHR,19,486.2,350,5.4,0.934,23,57.7,1
FL00483,Ryanair,MAD,FCO,10,1130.9,261,6.5,0.729,16,14.3,0
FL00484,British,LHR,MAD,6,305.1,92,8.2,0.207,20,10.7,0
FL00485,EasyJet,MAD,CDG,10,1418.9,188,,0.282,3,-0.6,0
FL00486,Ryanair,CDG,LHR,21,1366.5,282,6.5,,6,42.8,1
FL00487,Lufthansa,FRA,MAD,21,1833.1,322,6.8,0.627,18,32.1,1
FL00488,EasyJet,FCO,CDG,16,1257.9,241,1.2,0.332,12,13.1,0
FL00489,AirFrance,LHR,MAD,0,1385.3,272,8.6,0.39,20,42.4,1
FL00490,Ryanair,FCO,FRA,22,401.2,291,8.9,0.829,10,59.2,1
FL00491,Lufthansa,AMS,FRA,5,659.1,99,9.2,0.025,16,22.0,0
FL00492,Ryanair,MAD,FCO,9,2781.7,153,1.9,0.516,5,26.9,0
FL00493,Lufthansa,FCO,CDG,14,1540.3,347,3.8,,20,45.6,1
FL00494,AirFrance,CDG,FCO,21,2685.8,91,3.8,0.321,7,13.8,0
FL00495,Ryanair,FRA,FCO,10,2772.9,140,2.4,0.958,18,33.1,1
FL00496,Ryanair,AMS,FRA,8,753.0,225,2.5,0.892,18,58.5,1
FL00497,EasyJet,CDG,FRA,0,1806.4,105,1.5,0.179,20,57.3,1
FL00498,EasyJet,AMS,FRA,9,1363.5,181,7.0,0.974,25,2.8,0
FL00499,EasyJet,AMS,LHR,2,2901.1,319,3.8,0.766,16,47.0,1
FL00500,British,FRA,MAD,12,886.7,249,8.9,0.03,16,27.7,0
FL00501,AirFrance,FRA,AMS,14,3006.5,224,6.4,0.103,23,16.4,0
FL00502,AirFrance,FRA,FCO,14,1582.6,291,3.2,0.482,3,8.7,0
FL00503,Ryanair,LHR,FCO,13,2809.8,302,4.1,0.173,22,66.0,1
FL00504,British,MAD,CDG,18,2207.4,246,8.4,0.956,3,62.2,1
FL00505,British,CDG,FCO,12,1347.7,111,8.4,0.903,21,40.4,1
FL00506,Lufthansa,MAD,FCO,9,1547.9,308,7.1,0.57,22,-29.1,0
FL00507,Ryanair,MAD,FRA,2,2164.7,341,2.1,0.369,18,36.0,1
FL00508,British,FRA,CDG,9,3070.2,200,6.3,0.712,13,24.8,0
FL00509,EasyJet,MAD,FCO,6,2420.0,323,6.0,0.36,14,58.9,1
FL00510,Lufthansa,LHR,CDG,2,2374.8,153,5.4,0.99,3,96.2,1
FL00511,Lufthansa,FCO,MAD,14,3159.5,297,5.1,0.82,13,15.2,0
FL00512,British,CDG,FCO,15,3009.8,201,3.4,0.576,2,42.6,1
FL00513,AirFrance,AMS,MAD,22,1479.5,326,1.7,0.526,25,35.0,1
FL00514,AirFrance,AMS,FCO,2,1084.7,119,5.9,0.613,11,-17.5,0
FL00515,British,CDG,AMS,14,1940.5,320,4.0,0.978,10,23.4,0
FL00516,British,FCO,FRA,23,2812.1,213,5.3,0.052,10,16.5,0
FL00517,British,CDG,MAD,15,564.0,338,8.1,0.616,9,12.7,0
FL00518,AirFrance,AMS,LHR,18,2664.7,308,2.6,0.236,6,36.7,1
FL00519,British,CDG,MAD,2,3395.5,158,7.8,0.383,22,-23.1,0
FL00520,Lufthansa,AMS,FRA,1,2355.2,139,,0.476,16,23.1,0
FL00521,British,LHR,AMS,21,2557.9,322,5.8,0.289,15,-6.1,0
FL00522,British,FCO,CDG,3,3236.7,261,4.9,0.858,11,39.7,1
FL00523,Ryanair,FRA,CDG,8,2393.9,280,7.1,0.672,25,32.7,1
FL00524,Lufthansa,FRA,FCO,0,2453.0,114,,0.104,15,31.3,1
FL00525,Ryanair,LHR,MAD,8,917.9,92,1.5,0.894,7,93.9,1
FL00526,AirFrance,CDG,FCO,4,1503.1,174,7.3,0.467,3,-0.9,0
FL00527,EasyJet,FRA,AMS,22,3190.9,245,8.0,0.062,13,5.6,0
FL00528,Ryanair,LHR,AMS,2,1873.5,182,2.6,0.144,25,42.6,1
FL00529,EasyJet,LHR,FCO,20,640.0,306,1.9,0.571,9,30.8,1
FL00530,EasyJet,LHR,CDG,1,2426.7,216,4.0,0.004,23,5.2,0
FL00531,EasyJet,MAD,AMS,12,3001.0,115,1.0,0.818,16,67.4,1
FL00532,Ryanair,FRA,MAD,12,476.6,126,8.7,0.841,25,51.4,1
FL00533,Ryanair,FCO,LHR,5,2074.3,276,3.7,0.107,23,28.3,0
FL00534,EasyJet,FCO,LHR,4,414.2,92,6.3,0.063,18,18.1,0
FL00535,Ryanair,MAD,FCO,14,3393.0,88,,,24,27.1,0
FL00536,British,MAD,FCO,4,2671.4,199,1.3,0.654,16,33.3,1
FL00537,British,CDG,FRA,22,2376.1,87,1.4,0.794,15,8.6,0
FL00538,AirFrance,CDG,LHR,15,2203.9,192,2.8,0.836,24,14.5,0
FL00539,EasyJet,FRA,CDG,21,2143.1,150,9.7,0.046,6,3.5,0
FL00540,Lufthansa,MAD,LHR,22,1483.8,164,9.3,,4,20.9,0
FL00541,British,MAD,LHR,0,3114.8,121,,0.089,21,-7.0,0
FL00542,EasyJet,FCO,LHR,6,757.9,218,4.7,0.611,2,-1.3,0
FL00543,British,LHR,AMS,19,3341.0,234,1.0,0.118,17,74.4,1
FL00544,British,AMS,LHR,14,2765.1,186,2.7,0.685,16,25.0,0
FL00545,EasyJet,LHR,FRA,21,3252.6,107,3.6,0.334,25,18.8,0
FL00546,AirFrance,AMS,LHR,5,2813.6,328,1.6,0.445,19,33.4,1
FL00547,Ryanair,MAD,LHR,23,2465.9,246,2.0,0.237,14,51.6,1
FL00548,Lufthansa,CDG,AMS,18,1850.1,303,9.4,0.387,5,2.3,0
FL00549,EasyJet,FCO,LHR,20,1447.5,218,2.1,0.06,5,51.4,1
FL00550,EasyJet,LHR,MAD,7,3136.5,160,6.7,0.17,18,38.0,1
FL00551,Lufthansa,CDG,AMS,16,1865.5,190,8.5,0.73,24,38.1,1
FL00552,EasyJet,AMS,LHR,18,3328.0,82,1.4,0.733,17,41.5,1
FL00553,AirFrance,MAD,FCO,12,1833.7,130,3.2,0.012,24,15.4,0
FL00554,Ryanair,FRA,LHR,20,3496.6,88,3.7,0.858,24,59.7,1
FL00555,British,CDG,AMS,14,2769.9,287,8.8,0.704,1,31.1,1
FL00556,Ryanair,AMS,CDG,9,1662.9,218,6.5,0.207,22,7.6,0
FL00557,AirFrance,AMS,FRA,23,3283.2,343,7.1,0.111,12,2.9,0
FL00558,Ryanair,LHR,FCO,22,514.4,184,4.0,0.649,24,16.6,0
FL00559,British,FCO,LHR,23,2734.8,244,3.4,0.277,3,10.9,0
FL00560,British,AMS,CDG,15,2571.4,229,4.3,0.693,3,29.7,0
FL00561,Lufthansa,MAD,CDG,2,1550.2,171,9.6,0.276,23,18.5,0
FL00562,Lufthansa,AMS,CDG,9,1632.9,147,4.8,0.021,7,21.4,0
FL00563,AirFrance,CDG,FRA,16,2363.0,290,6.9,0.486,22,-5.7,0
FL00564,EasyJet,MAD,FRA,18,722.3,236,3.3,0.971,25,9.6,0
FL00565,AirFrance,LHR,MAD,9,1759.0,165,2.4,0.182,6,50.4,1
FL00566,Lufthansa,LHR,FRA,3,431.7,242,5.0,0.205,23,-22.5,0
FL00567,AirFrance,FCO,FRA,11,773.4,309,2.5,0.92,13,83.8,1
FL00568,EasyJet,FRA,LHR,0,3404.5,339,7.3,0.29,25,-7.9,0
FL00569,British,FCO,LHR,18,2631.3,306,2.0,0.04,22,19.6,0
FL00570,EasyJet,AMS,LHR,14,1443.7,247,,0.583,8,3.2,0
FL00571,Ryanair,LHR,CDG,2,2022.9,308,9.6,0.394,16,0.9,0
FL00572,AirFrance,FCO,FRA,12,773.4,298,4.4,0.351,15,41.0,1
FL00573,British,CDG,FRA,23,3141.0,292,3.6,0.97,14,41.5,1
FL00574,British,AMS,CDG,4,964.9,323,5.7,0.933,19,-0.6,0
FL00575,EasyJet,CDG,LHR,13,2344.2,219,6.0,0.755,5,39.8,1
FL00576,Ryanair,AMS,MAD,1,2933.0,234,3.7,0.463,1,79.9,1
FL00577,AirFrance,LHR,MAD,9,3359.3,321,7.0,0.179,23,6.3,0
FL00578,Ryanair,MAD,CDG,19,2685.8,326,8.8,0.476,23,20.3,0
FL00579,AirFrance,FRA,FCO,23,2140.8,212,1.5,0.878,5,39.9,1
FL00580,Ryanair,MAD,FRA,1,1227.5,119,7.9,0.095,25,21.4,0
FL00581,Lufthansa,AMS,FRA,10,2945.8,234,7.3,0.534,12,11.8,0
FL00582,British,FRA,MAD,15,1618.4,163,2.4,0.188,18,26.4,0
FL00583,British,FCO,AMS,17,2580.2,138,9.2,0.131,1,-1.4,0
FL00584,Ryanair,LHR,AMS,19,1974.0,255,3.7,0.119,5,47.8,1
FL00585,Lufthansa,FCO,LHR,9,701.1,146,4.8,0.112,1,16.5,0
FL00586,AirFrance,LHR,CDG,1,2837.8,342,5.2,0.043,10,-31.6,0
FL00587,AirFrance,CDG,LHR,19,957.3,182,4.2,0.846,9,56.9,1
FL00588,Lufthansa,AMS,FCO,7,1915.7,114,6.2,,7,12.7,0
FL00589,Lufthansa,FRA,LHR,17,313.9,130,9.3,0.475,23,-2.8,0
FL00590,AirFrance,LHR,MAD,12,1657.1,343,2.0,0.124,4,15.7,0
FL00591,British,LHR,AMS,11,2555.1,100,5.4,0.457,24,-16.0,0
FL00592,EasyJet,LHR,FCO,13,1229.9,299,1.6,0.476,22,93.2,1
FL00593,Ryanair,LHR,CDG,21,1873.3,133,5.7,0.119,13,-12.1,0
FL00594,AirFrance,FCO,LHR,2,1463.9,181,6.4,0.123,14,29.5,0
FL00595,EasyJet,FRA,FCO,18,1173.5,284,7.0,0.988,17,27.3,0
FL00596,AirFrance,CDG,MAD,15,1891.3,148,,0.83,16,67.0,1
FL00597,AirFrance,LHR,AMS,19,2473.5,158,6.6,0.661,17,24.9,0
FL00598,Lufthansa,FRA,AMS,15,1915.3,255,5.9,,25,-34.1,0
FL00599,AirFrance,MAD,CDG,12,1740.4,272,1.3,0.659,25,17.2,0
FL00600,EasyJet,MAD,LHR,9,2590.3,329,6.1,0.554,18,47.0,1
FL00601,British,MAD,AMS,17,3033.9,339,,0.591,13,2.7,0
FL00602,Ryanair,FRA,CDG,0,2189.5,145,4.1,0.027,21,-0.6,0
FL00603,Ryanair,MAD,CDG,13,1404.5,262,1.5,0.235,10,-10.9,0
FL00604,AirFrance,FRA,CDG,10,843.3,246,,0.422,17,-20.2,0
FL00605,EasyJet,FRA,CDG,22,1803.0,91,4.4,0.573,16,40.3,1
FL00606,Ryanair,MAD,FCO,21,1386.5,233,4.9,0.847,3,52.0,1
FL00607,British,LHR,MAD,8,452.1,285,6.6,0.718,19,53.8,1
FL00608,AirFrance,AMS,FCO,15,1666.7,257,6.9,0.804,14,37.7,1
FL00609,British,FRA,LHR,13,1587.4,343,7.9,0.019,23,-6.0,0
FL00610,EasyJet,LHR,AMS,8,3298.9,302,7.5,,7,18.4,0
FL00611,Ryanair,MAD,LHR,7,781.5,233,4.7,0.911,21,47.4,1
FL00612,Ryanair,FCO,LHR,8,2497.9,200,2.0,0.246,10,69.7,1
FL00613,EasyJet,MAD,FCO,13,1650.5,98,3.5,,9,21.6,0
FL00614,AirFrance,FCO,MAD,0,477.0,122,3.7,,14,16.9,0
FL00615,Ryanair,FCO,CDG,12,3318.1,151,6.1,0.121,22,44.1,1
FL00616,British,FRA,AMS,2,1061.8,142,3.8,0.737,24,-8.8,0
FL00617,Lufthansa,MAD,LHR,4,641.8,189,5.0,0.589,16,-27.9,0
FL00618,AirFrance,FRA,FCO,13,1819.5,206,8.9,0.363,23,1.9,0
FL00619,Ryanair,FRA,CDG,20,3393.8,97,7.0,0.691,22,17.1,0
FL00620,Ryanair,FCO,FRA,21,690.6,201,4.5,0.393,9,46.6,1
FL00621,Ryanair,CDG,FRA,9,973.2,162,6.7,0.767,14,34.9,1
FL00622,AirFrance,MAD,AMS,23,1621.5,250,8.9,0.824,23,5.6,0
FL00623,Ryanair,AMS,CDG,11,1646.8,247,1.2,,21,45.9,1
FL00624,Lufthansa,CDG,AMS,6,2310.5,240,2.0,0.714,25,69.8,1
FL00625,Lufthansa,AMS,MAD,10,1744.8,148,7.2,0.8,7,45.6,1
FL00626,EasyJet,MAD,FCO,7,366.4,91,6.8,0.907,15,47.1,1
FL00627,Lufthansa,FRA,LHR,1,1583.3,299,2.3,0.17,19,59.5,1
FL00628,EasyJet,MAD,AMS,3,1018.3,184,8.8,0.288,16,36.8,1
FL00629,EasyJet,LHR,AMS,6,2220.3,224,2.7,0.792,1,40.1,1
FL00630,British,MAD,LHR,11,2165.3,314,5.2,0.974,13,43.9,1
FL00631,Lufthansa,FCO,MAD,22,1654.5,211,6.0,,8,-13.0,0
FL00632,British,FCO,AMS,22,2694.4,103,,0.381,13,14.2,0
FL00633,Ryanair,LHR,FCO,1,2157.6,213,5.4,0.468,3,2.4,0
FL00634,Lufthansa,FRA,CDG,10,441.3,145,9.8,0.361,14,38.0,1
FL00635,Ryanair,FRA,FCO,8,1954.3,303,3.8,0.764,5,6.8,0
FL00636,EasyJet,CDG,FRA,4,474.6,173,,0.706,14,5.6,0
FL00637,AirFrance,MAD,CDG,14,1440.9,328,2.0,0.148,12,71.9,1
FL00638,Lufthansa,LHR,FCO,8,2102.4,188,9.7,0.571,14,47.9,1
FL00639,AirFrance,LHR,AMS,21,601.8,248,,0.681,13,-30.3,0
FL00640,AirFrance,FRA,LHR,0,559.4,325,9.6,0.006,2,51.0,1
FL00641,British,MAD,FRA,23,3499.4,146,1.4,0.323,2,28.8,0
FL00642,British,MAD,CDG,12,1116.5,202,8.8,0.852,6,-6.4,0
FL00643,EasyJet,MAD,FRA,20,2708.2,158,5.4,0.806,10,53.0,1
FL00644,Ryanair,FCO,CDG,11,1940.5,330,4.5,0.6,3,-4.3,0
FL00645,EasyJet,FRA,FCO,5,1689.1,298,5.6,0.676,21,4.3,0
