user_id,genre,sub_type,hour_of_day,listen_duration_s,nb_skips,nb_likes,device_type,explicit_content,engagement_score
U0195,classical,family,3,160.9,9,1,mobile,1,43.11
U0473,classical,premium,10,231.0,0,2,desktop,1,41.96
U0257,jazz,free,20,134.5,0,2,mobile,0,37.11
U0374,hiphop,family,21,198.9,3,4,mobile,1,85.94
U0466,classical,premium,14,85.8,2,5,mobile,0,45.83
U0070,hiphop,free,20,277.6,5,,smart_speaker,0,26.69
U0430,rock,family,0,267.6,6,2,desktop,1,20.73
U0014,classical,family,8,195.3,9,5,mobile,1,18.7
U0400,hiphop,free,16,156.6,10,3,desktop,1,23.97
U0392,pop,premium,13,211.3,3,0,mobile,1,88.95
U0251,electronic,premium,14,145.4,0,3,smart_speaker,1,63.32
U0275,classical,family,22,170.6,7,0,mobile,1,65.14
U0021,classical,premium,16,289.9,3,3,desktop,1,47.94
U0028,electronic,family,4,204.4,1,0,mobile,0,48.75
U0166,hiphop,free,5,272.1,3,0,desktop,1,78.42
U0368,electronic,free,2,151.3,5,5,desktop,0,34.86
U0195,pop,free,10,208.1,2,1,mobile,0,45.17
U0229,jazz,family,5,65.5,3,,desktop,0,60.26
U0438,hiphop,family,0,163.2,3,3,desktop,1,50.77
U0452,classical,premium,19,251.4,3,,mobile,0,68.65
U0019,rock,free,21,192.9,5,0,mobile,1,83.08
U0339,electronic,family,19,181.8,7,2,mobile,0,61.67
U0166,jazz,premium,2,257.7,1,1,mobile,1,45.05
U0108,classical,free,3,294.4,8,3,smart_speaker,1,38.45
U0435,jazz,premium,16,198.3,2,3,smart_speaker,1,64.23
U0363,jazz,free,0,155.5,1,1,smart_speaker,1,54.77
U0171,jazz,family,20,203.0,4,0,desktop,1,50.0
U0352,jazz,premium,12,196.3,0,1,desktop,1,86.13
U0246,hiphop,free,20,72.0,7,4,desktop,1,50.74
U0428,classical,premium,18,115.2,8,,smart_speaker,1,74.76
U0455,jazz,free,4,38.4,6,1,smart_speaker,1,31.61
U0158,electronic,premium,22,,6,1,desktop,1,79.13
U0155,rock,family,9,131.0,0,0,desktop,0,71.77
U0175,hiphop,family,16,118.4,1,4,smart_speaker,0,34.71
U0019,hiphop,premium,22,61.3,4,5,smart_speaker,0,57.86
U0393,electronic,family,9,,4,1,desktop,0,29.16
U0142,classical,premium,14,103.6,2,0,smart_speaker,0,38.27
U0073,electronic,premium,18,49.2,9,4,desktop,0,33.46
U0242,electronic,free,3,53.3,6,4,smart_speaker,1,41.34
U0366,electronic,family,2,234.1,7,0,smart_speaker,1,29.47
U0159,electronic,family,22,157.0,3,4,desktop,1,39.84
U0404,jazz,premium,15,,7,3,desktop,0,25.69
U0179,classical,family,4,139.5,1,5,mobile,1,45.25
U0318,rock,family,5,133.6,5,5,smart_speaker,1,71.88
U0223,classical,premium,17,76.7,10,,smart_speaker,1,21.02
U0050,hiphop,free,9,48.8,1,4,desktop,1,50.63
U0339,pop,free,6,269.6,10,1,smart_speaker,0,39.33
U0229,rock,free,21,110.9,10,3,smart_speaker,1,80.11
U0299,pop,family,16,64.4,4,,smart_speaker,0,4.41
U0057,jazz,free,7,189.3,10,3,desktop,1,27.94
U0109,electronic,free,15,180.0,5,1,desktop,0,29.34
U0370,hiphop,family,13,66.7,2,3,desktop,1,63.02
U0233,classical,premium,17,133.9,3,4,mobile,1,81.59
U0211,classical,family,11,,0,5,desktop,0,64.23
U0493,electronic,free,4,172.1,4,0,smart_speaker,0,26.66
U0343,pop,family,20,186.5,9,,desktop,0,34.49
U0263,hiphop,family,23,125.3,4,0,smart_speaker,1,66.0
U0243,classical,free,18,297.4,9,,desktop,0,16.5
U0040,jazz,premium,4,104.3,4,,mobile,0,83.79
U0190,rock,premium,22,78.8,8,2,mobile,0,44.02
U0421,rock,premium,13,94.2,7,1,mobile,1,21.92
U0027,rock,premium,12,158.6,8,5,smart_speaker,1,63.22
U0075,classical,premium,0,245.3,6,4,smart_speaker,0,18.51
U0433,hiphop,family,20,120.4,4,2,smart_speaker,1,51.21
U0346,electronic,free,23,238.0,8,5,mobile,1,35.82
U0007,hiphop,free,16,150.4,3,2,mobile,0,13.06
U0048,pop,family,21,88.5,9,5,mobile,0,74.4
U0461,electronic,family,5,217.8,4,5,mobile,1,83.88
U0142,hiphop,family,21,117.3,2,2,mobile,1,54.5
U0417,jazz,free,14,294.4,3,1,smart_speaker,1,26.35
U0277,hiphop,free,19,276.4,4,0,mobile,1,80.96
U0335,electronic,free,1,101.9,5,4,mobile,1,49.79
U0207,electronic,free,17,133.8,7,4,desktop,1,41.73
U0491,electronic,free,11,289.4,1,2,smart_speaker,0,37.21
U0021,hiphop,family,6,135.3,1,2,desktop,0,73.32
U0019,rock,free,23,94.4,6,,smart_speaker,1,41.95
U0495,hiphop,free,1,121.2,0,1,smart_speaker,1,88.21
U0380,classical,free,2,,2,0,desktop,0,27.34
U0333,rock,free,5,274.3,1,1,smart_speaker,0,76.43
U0410,classical,free,2,145.1,10,0,smart_speaker,0,35.11
U0494,rock,free,18,47.1,4,3,mobile,1,36.3
U0021,rock,free,20,240.0,0,0,mobile,0,37.62
U0046,electronic,family,18,142.4,7,1,mobile,1,25.32
U0313,electronic,free,19,165.0,1,2,desktop,1,30.18
U0121,rock,free,16,197.1,8,3,smart_speaker,0,31.53
U0351,hiphop,premium,5,279.1,0,2,mobile,1,63.48
U0316,hiphop,free,3,279.7,2,0,desktop,0,30.05
U0297,jazz,premium,6,272.6,3,2,mobile,0,52.87
U0212,rock,premium,7,188.0,0,1,mobile,1,34.49
U0100,electronic,premium,8,64.3,9,,mobile,0,77.42
U0235,hiphop,free,10,109.7,2,5,smart_speaker,0,54.22
U0211,classical,premium,6,256.0,4,,desktop,0,42.99
U0223,classical,free,18,276.7,0,0,mobile,1,55.59
U0202,hiphop,family,3,94.9,8,5,smart_speaker,1,71.77
U0068,jazz,premium,7,54.5,7,1,smart_speaker,1,71.45
U0233,hiphop,free,22,243.3,5,5,smart_speaker,0,74.84
U0037,hiphop,family,10,110.1,4,4,smart_speaker,0,86.67
U0377,pop,family,21,43.9,6,4,mobile,1,45.02
U0332,classical,family,2,238.9,2,1,smart_speaker,0,57.88
U0447,electronic,free,23,116.5,4,3,desktop,0,10.48
U0177,hiphop,premium,16,63.1,8,4,desktop,1,68.21
U0415,pop,free,14,135.5,2,0,mobile,0,23.21
U0357,rock,premium,4,170.6,10,,desktop,0,36.96
U0011,jazz,free,2,,3,4,smart_speaker,1,51.0
U0176,electronic,family,10,209.8,8,3,desktop,1,49.53
U0405,jazz,free,15,107.8,0,2,desktop,0,53.04
U0083,electronic,family,9,77.3,10,1,mobile,0,10.78
U0134,jazz,free,6,39.4,5,1,desktop,1,56.19
U0084,classical,premium,3,139.2,7,3,desktop,0,18.68
U0170,electronic,family,9,108.3,9,4,smart_speaker,1,8.58
U0058,electronic,premium,1,178.8,4,,smart_speaker,0,59.01
U0329,rock,family,16,282.6,4,0,smart_speaker,1,62.1
U0491,pop,family,12,115.8,9,0,smart_speaker,1,37.06
U0198,jazz,free,9,113.2,7,0,mobile,1,46.23
U0213,hiphop,premium,5,292.0,6,3,mobile,0,25.78
U0269,jazz,free,18,53.9,6,2,desktop,0,65.91
U0364,classical,free,6,133.1,8,2,smart_speaker,1,39.28
U0406,pop,free,8,202.9,10,5,smart_speaker,1,34.34
U0252,electronic,family,7,,4,0,smart_speaker,1,40.1
U0322,electronic,premium,22,130.8,9,,desktop,0,48.45
U0075,jazz,premium,22,74.1,4,5,desktop,0,28.94
U0264,rock,family,5,191.7,2,2,smart_speaker,1,32.81
U0358,electronic,premium,3,124.9,2,,smart_speaker,1,45.12
U0467,rock,free,6,89.7,3,4,smart_speaker,0,45.73
U0470,pop,free,4,159.5,4,1,desktop,1,30.88
U0061,rock,free,22,91.2,2,0,desktop,0,37.11
U0397,hiphop,premium,1,38.9,10,0,desktop,0,86.04
U0006,pop,free,19,273.3,2,0,mobile,0,77.57
U0483,jazz,family,11,260.9,9,4,mobile,0,59.99
U0367,rock,premium,5,175.0,1,4,smart_speaker,1,42.21
U0302,rock,premium,21,78.8,5,3,mobile,0,54.95
U0239,pop,family,4,127.5,4,0,mobile,1,47.69
U0198,jazz,premium,19,215.5,7,3,desktop,1,45.23
U0244,electronic,premium,5,,10,0,desktop,1,57.86
U0347,pop,free,4,217.7,1,1,mobile,1,77.83
U0207,pop,free,13,105.2,9,5,desktop,1,52.68
U0309,hiphop,premium,16,237.4,1,3,desktop,0,75.13
U0028,pop,premium,21,,2,5,desktop,0,55.91
U0320,pop,free,21,237.2,7,5,desktop,1,31.23
U0277,classical,free,1,267.6,1,2,desktop,1,43.74
U0017,rock,family,21,111.8,2,1,desktop,1,58.52
U0338,classical,family,17,158.5,2,3,desktop,1,63.07
U0194,classical,family,11,106.8,0,,mobile,0,62.55
U0014,electronic,premium,12,123.2,5,0,smart_speaker,0,55.57
U0332,jazz,family,2,47.7,4,1,mobile,1,17.65
U0264,hiphop,premium,0,188.8,5,3,desktop,0,76.49
U0052,electronic,family,6,165.7,10,4,desktop,1,71.56
U0499,pop,family,6,42.8,9,1,smart_speaker,0,68.91
U0297,pop,family,10,182.9,8,1,desktop,0,49.47
U0222,electronic,family,10,138.6,9,5,smart_speaker,0,76.54
U0322,electronic,family,5,87.5,7,5,smart_speaker,1,65.67
U0103,jazz,premium,4,231.5,4,3,desktop,0,65.25
U0434,hiphop,premium,9,99.2,9,1,mobile,0,36.93
U0238,hiphop,family,13,274.5,3,1,mobile,1,87.37
U0143,electronic,family,5,41.4,7,0,mobile,1,57.64
U0209,jazz,family,21,137.2,2,4,smart_speaker,0,38.58
U0425,classical,family,8,54.4,9,2,desktop,1,57.64
U0112,rock,free,5,104.1,6,4,mobile,1,23.29
U0359,pop,premium,17,214.3,4,1,desktop,1,78.66
U0496,classical,free,23,284.0,10,4,desktop,1,46.85
U0359,jazz,family,3,93.8,7,3,desktop,1,18.0
U0108,rock,premium,20,249.3,10,0,desktop,0,64.13
U0482,hiphop,premium,23,257.1,6,0,mobile,1,48.89
U0417,classical,family,10,37.4,0,1,smart_speaker,1,76.17
U0070,pop,premium,6,114.7,1,1,smart_speaker,0,80.24
U0164,hiphop,premium,23,76.8,9,2,mobile,0,36.82
U0094,hiphop,premium,18,286.0,8,5,mobile,0,87.42
U0087,pop,premium,19,100.2,1,1,smart_speaker,0,47.63
U0270,hiphop,premium,21,90.6,3,2,desktop,1,52.98
U0111,jazz,family,21,78.7,2,,desktop,0,59.34
U0465,rock,premium,18,153.7,0,2,smart_speaker,1,68.34
U0377,classical,premium,2,45.9,5,3,desktop,0,18.09
U0259,classical,premium,9,211.2,2,4,mobile,0,27.16
U0450,hiphop,free,2,173.2,2,2,mobile,0,54.52
U0499,jazz,family,11,106.4,4,2,smart_speaker,1,52.8
U0252,rock,family,21,148.8,3,1,mobile,0,59.47
U0084,electronic,premium,13,271.7,7,,desktop,1,57.17
U0076,pop,premium,2,106.7,2,2,smart_speaker,0,78.3
U0498,pop,family,18,278.5,3,5,mobile,1,21.5
U0202,jazz,family,3,71.5,1,5,smart_speaker,1,36.26
U0490,jazz,family,21,,0,3,desktop,0,43.64
U0166,pop,family,2,192.6,1,1,mobile,1,33.81
U0437,rock,free,12,106.9,10,2,desktop,1,69.41
U0309,rock,premium,21,129.2,3,3,desktop,1,55.61
U0217,pop,premium,11,147.2,6,4,desktop,1,58.0
U0477,hiphop,family,20,52.7,7,3,desktop,0,63.93
U0351,jazz,free,16,183.5,8,,mobile,0,33.0
U0369,classical,premium,11,52.1,8,,smart_speaker,1,35.42
U0094,hiphop,free,2,220.2,5,3,smart_speaker,1,60.45
U0447,rock,free,5,295.2,4,0,desktop,0,41.13
U0060,pop,free,20,216.8,10,4,smart_speaker,1,37.45
U0354,electronic,family,21,111.7,2,1,mobile,0,51.54
U0097,pop,free,15,205.4,6,4,mobile,0,24.23
U0012,pop,free,4,150.2,7,3,smart_speaker,0,29.15
U0292,hiphop,free,10,,10,3,desktop,1,50.84
U0149,pop,premium,12,189.6,9,3,mobile,0,50.94
U0217,classical,premium,17,271.1,6,0,desktop,1,42.53
U0372,rock,premium,11,167.1,9,2,smart_speaker,1,29.72
U0151,electronic,family,12,254.9,10,2,desktop,0,44.62
U0342,hiphop,free,5,193.6,1,3,desktop,0,50.6
U0025,pop,premium,8,72.8,8,,mobile,1,47.84
U0115,hiphop,premium,10,237.7,8,1,smart_speaker,0,64.65
U0475,hiphop,premium,3,241.0,9,0,smart_speaker,0,57.44
U0106,jazz,free,23,149.2,8,0,mobile,1,33.55
U0071,pop,free,14,237.7,0,3,desktop,1,61.94
U0387,hiphop,premium,20,70.9,8,1,mobile,1,53.75
U0210,hiphop,family,21,38.0,2,5,smart_speaker,0,21.11
U0085,hiphop,free,12,208.2,10,4,mobile,1,60.97
U0454,electronic,family,17,224.8,5,0,desktop,0,56.9
U0279,classical,family,20,123.2,10,1,desktop,0,14.02
U0172,hiphop,family,23,64.0,8,0,smart_speaker,1,46.49
U0015,classical,family,8,239.0,6,0,smart_speaker,0,55.78
U0133,electronic,family,11,234.3,1,4,smart_speaker,0,61.58
U0298,classical,family,20,258.0,3,2,smart_speaker,0,61.31
U0267,electronic,free,3,187.2,5,1,smart_speaker,1,72.2
U0455,rock,premium,6,129.7,8,4,smart_speaker,1,73.73
U0300,hiphop,family,13,216.0,7,3,mobile,0,36.54
U0496,electronic,family,16,87.4,7,,mobile,1,66.15
U0061,classical,premium,3,184.4,0,0,desktop,1,86.43
U0406,rock,free,18,282.9,4,1,mobile,1,28.84
U0281,jazz,free,1,184.7,9,2,desktop,1,62.21
U0071,classical,family,14,210.1,2,2,mobile,1,39.54
U0461,hiphop,premium,17,,10,5,desktop,0,74.19
U0408,electronic,premium,17,203.9,1,4,smart_speaker,0,77.39
U0268,rock,premium,16,62.5,8,0,desktop,0,30.11
U0228,pop,family,19,189.0,7,0,desktop,1,9.75
U0013,classical,premium,12,61.0,1,2,mobile,0,51.12
U0209,electronic,free,1,117.8,0,2,desktop,0,42.86
U0212,jazz,premium,12,272.9,0,4,smart_speaker,0,59.7
U0059,jazz,free,10,139.9,7,,smart_speaker,0,56.94
U0010,jazz,family,18,96.5,8,1,desktop,1,42.12
U0401,rock,premium,17,241.1,8,4,desktop,0,12.31
U0238,classical,premium,20,30.1,7,2,smart_speaker,1,82.99
U0431,classical,premium,1,174.2,1,3,smart_speaker,0,75.2
U0372,classical,premium,13,166.3,5,2,smart_speaker,1,87.1
U0340,jazz,premium,6,191.9,0,1,smart_speaker,0,60.36
U0003,pop,family,5,271.7,7,4,mobile,0,58.81
U0228,electronic,free,11,131.6,9,1,smart_speaker,0,8.29
U0190,rock,premium,0,35.3,4,5,desktop,0,30.25
U0368,rock,free,15,39.9,7,5,smart_speaker,0,5.98
U0421,electronic,premium,3,183.7,7,1,smart_speaker,0,25.95
U0133,classical,free,16,104.1,10,,smart_speaker,1,52.96
U0453,hiphop,free,13,284.6,0,2,desktop,1,37.63
U0186,classical,free,23,105.0,6,2,mobile,1,13.56
U0042,classical,free,23,216.2,1,1,mobile,1,36.11
U0246,hiphop,free,18,282.5,4,3,mobile,1,72.38
U0421,jazz,family,7,239.5,9,0,smart_speaker,1,47.17
U0018,hiphop,premium,22,64.4,7,,smart_speaker,1,30.4
U0347,pop,family,1,133.0,1,3,mobile,0,43.96
U0318,classical,free,10,212.5,0,2,smart_speaker,0,28.37
U0007,classical,family,2,257.0,9,4,desktop,1,33.88
U0125,rock,free,1,187.8,8,2,desktop,0,10.28
U0159,classical,premium,9,32.2,9,1,mobile,0,58.5
U0217,jazz,free,6,84.3,1,5,desktop,1,42.37
U0170,classical,family,10,143.0,2,0,desktop,0,67.28
U0239,classical,free,7,237.5,5,3,mobile,1,21.64
U0004,jazz,free,2,179.8,2,1,smart_speaker,1,27.85
U0090,rock,premium,23,258.8,3,0,mobile,1,85.62
U0011,electronic,free,12,269.0,5,2,desktop,0,38.77
U0270,classical,premium,22,69.0,2,1,smart_speaker,1,75.19
U0163,classical,premium,20,42.5,9,4,desktop,0,53.13
U0447,rock,family,18,86.5,1,5,smart_speaker,0,34.73
U0199,electronic,family,11,155.4,5,4,smart_speaker,1,56.62
U0206,electronic,family,20,,3,3,mobile,1,33.32
U0218,hiphop,family,5,131.0,8,0,desktop,1,46.42
U0263,classical,premium,13,146.8,5,2,desktop,1,33.78
U0227,rock,premium,20,273.4,4,4,smart_speaker,0,80.41
U0037,jazz,free,17,83.1,5,5,smart_speaker,1,29.82
U0310,rock,family,23,100.5,4,2,desktop,1,69.37
U0335,classical,free,12,225.3,3,4,smart_speaker,1,62.11
U0237,jazz,free,10,145.8,6,3,smart_speaker,0,28.78
U0483,electronic,free,15,255.3,5,3,smart_speaker,1,63.81
U0354,classical,premium,10,183.2,0,1,desktop,1,91.07
U0274,hiphop,free,15,183.8,7,2,mobile,0,28.89
U0284,rock,free,22,37.2,3,,desktop,1,29.86
U0233,pop,premium,16,,5,3,desktop,0,100
U0067,classical,premium,15,135.0,3,1,desktop,1,76.67
U0295,jazz,family,6,214.9,4,1,desktop,0,65.43
U0310,rock,family,10,267.4,7,0,smart_speaker,0,33.75
U0359,electronic,premium,12,248.7,2,1,smart_speaker,1,51.46
U0467,electronic,free,22,136.3,0,1,desktop,1,71.77
U0462,rock,premium,13,179.3,5,,mobile,1,59.85
U0085,jazz,free,16,,0,,smart_speaker,1,42.47
U0204,pop,free,8,277.6,5,3,desktop,1,13.36
U0281,electronic,free,22,67.9,4,1,mobile,0,39.99
U0087,pop,family,0,71.4,5,5,mobile,0,60.78
U0025,electronic,family,20,208.2,1,2,desktop,0,63.32
U0104,rock,premium,7,34.3,0,2,mobile,0,45.58
U0452,pop,family,5,41.9,8,2,desktop,0,59.83
U0220,pop,free,6,117.3,0,2,mobile,1,34.55
U0113,pop,family,8,129.6,1,3,desktop,1,91.94
U0473,classical,free,8,192.0,10,5,smart_speaker,0,35.84
U0326,electronic,premium,21,120.5,9,3,desktop,0,49.84
U0011,classical,free,9,145.7,3,0,mobile,1,48.67
U0104,rock,premium,6,94.3,9,3,smart_speaker,1,22.26
U0021,classical,premium,20,232.6,3,2,desktop,0,55.17
U0028,electronic,free,21,90.1,6,1,desktop,0,0
U0027,electronic,free,6,76.9,8,1,mobile,0,36.62
U0240,jazz,free,23,144.5,9,2,smart_speaker,1,72.85
U0247,pop,premium,12,157.1,6,5,desktop,0,89.37
U0407,hiphop,free,12,52.5,4,1,smart_speaker,0,31.87
U0193,classical,family,15,66.9,7,1,mobile,0,63.69
U0374,electronic,premium,15,142.3,6,2,desktop,1,41.53
U0454,pop,free,12,73.8,6,5,desktop,1,52.86
U0189,electronic,free,20,144.5,3,0,desktop,0,58.04
U0234,electronic,free,8,186.2,10,0,mobile,0,43.74
U0470,hiphop,premium,22,273.3,8,3,mobile,1,33.42
U0338,hiphop,family,9,233.2,1,4,desktop,0,60.98
U0108,electronic,premium,22,296.5,7,,mobile,1,44.16
U0088,rock,premium,5,83.5,2,0,desktop,0,30.41
U0031,electronic,free,6,273.6,6,4,mobile,0,18.33
U0033,jazz,free,18,161.0,1,,desktop,0,62.04
U0405,pop,free,6,32.0,9,2,desktop,1,54.67
U0350,jazz,premium,7,209.6,6,2,desktop,0,15.77
U0446,electronic,premium,23,279.8,0,4,desktop,0,43.47
U0244,classical,premium,21,296.3,5,,desktop,0,80.23
U0377,jazz,family,14,160.8,9,2,desktop,1,80.04
U0376,hiphop,premium,19,68.7,8,5,smart_speaker,0,19.09
U0408,pop,premium,21,296.5,7,3,mobile,1,65.07
U0386,electronic,family,2,298.2,0,2,desktop,1,38.73
U0132,electronic,premium,21,66.7,8,3,mobile,1,84.72
U0308,pop,family,10,223.7,6,4,desktop,0,22.74
U0060,jazz,free,3,230.0,3,0,smart_speaker,1,24.61
U0378,pop,premium,1,81.3,6,2,desktop,0,63.4
U0309,classical,free,3,175.3,7,2,mobile,1,54.72
U0383,electronic,family,1,113.4,1,5,smart_speaker,1,63.09
U0111,hiphop,premium,22,45.9,5,5,mobile,0,92.18
U0092,hiphop,family,12,250.1,2,4,desktop,1,55.54
U0243,jazz,premium,12,226.2,4,1,smart_speaker,1,29.54
U0444,pop,family,9,74.2,2,3,desktop,0,50.27
U0412,electronic,free,23,127.8,9,1,desktop,1,52.11
U0183,hiphop,free,1,169.2,5,1,smart_speaker,1,42.07
U0061,rock,premium,15,191.0,2,3,smart_speaker,0,84.33
U0141,electronic,family,14,62.4,1,5,smart_speaker,0,12.68
U0294,classical,premium,8,55.5,9,3,smart_speaker,1,42.91
U0366,classical,free,12,35.3,8,4,desktop,0,46.16
U0300,classical,family,20,233.3,10,1,smart_speaker,0,3.75
U0021,rock,family,6,53.7,4,0,mobile,0,52.63
U0187,classical,free,13,207.7,3,4,desktop,1,21.47
U0467,jazz,family,17,215.7,10,1,mobile,0,18.92
U0439,rock,free,19,189.8,4,4,desktop,0,52.21
U0084,hiphop,premium,2,212.7,2,0,smart_speaker,1,100
U0357,electronic,free,22,207.5,8,3,mobile,1,67.87
U0310,rock,free,8,59.7,8,2,smart_speaker,0,32.51
U0171,jazz,free,7,56.4,3,0,mobile,0,59.15
U0414,hiphop,free,16,184.5,4,4,mobile,0,27.73
U0485,hiphop,free,11,213.0,8,3,desktop,0,25.64
U0337,rock,free,12,102.2,10,5,mobile,1,40.75
U0094,hiphop,premium,14,104.5,6,5,mobile,1,68.98
U0395,jazz,free,20,227.1,1,0,mobile,1,56.8
U0253,pop,premium,21,227.3,7,5,smart_speaker,0,36.23
U0382,pop,family,13,232.4,3,5,smart_speaker,0,49.7
U0494,rock,family,16,77.2,5,4,desktop,0,39.76
U0058,jazz,family,7,259.7,1,3,desktop,1,38.11
U0378,electronic,family,12,112.3,10,0,desktop,1,22.33
U0153,jazz,free,0,225.1,6,0,desktop,1,22.18
U0271,classical,free,13,161.6,2,2,mobile,1,41.14
U0094,classical,premium,3,207.2,7,2,smart_speaker,1,28.41
U0453,electronic,free,3,40.9,6,2,mobile,0,69.19
U0137,pop,premium,15,246.0,2,3,smart_speaker,1,36.42
U0491,pop,free,4,165.0,10,5,desktop,1,72.91
U0149,jazz,premium,2,96.9,2,1,mobile,1,67.49
U0443,jazz,family,7,145.9,7,0,smart_speaker,0,28.22
U0077,rock,free,4,103.9,3,3,mobile,0,16.55
U0027,hiphop,premium,16,201.0,3,3,desktop,0,61.38
U0138,jazz,premium,11,96.7,0,0,mobile,1,37.36
U0242,jazz,family,3,98.1,7,2,mobile,0,44.53
U0067,jazz,premium,23,230.6,9,2,mobile,1,20.08
U0197,pop,free,4,192.5,0,5,mobile,0,70.1
U0280,classical,premium,9,297.2,3,1,mobile,0,40.08
U0282,electronic,premium,17,271.6,7,0,desktop,0,29.44
U0405,pop,free,19,291.2,4,,smart_speaker,0,69.73
U0356,rock,family,12,173.8,8,1,desktop,1,35.31
U0106,rock,free,5,189.9,0,4,desktop,1,45.16
U0113,jazz,family,8,76.2,0,2,mobile,0,75.78
U0448,pop,family,7,86.7,1,,desktop,1,48.68
U0485,electronic,family,8,140.3,9,0,smart_speaker,0,63.41
U0091,jazz,free,17,264.4,9,5,smart_speaker,1,87.09
U0132,electronic,family,19,250.5,3,1,smart_speaker,1,30.81
U0189,rock,premium,2,154.0,2,3,smart_speaker,0,81.65
U0011,jazz,free,5,215.6,3,,mobile,1,52.57
U0052,electronic,family,4,248.2,9,3,mobile,0,48.12
U0391,electronic,free,4,52.6,2,4,mobile,0,87.71
U0174,electronic,free,6,235.1,7,2,desktop,1,27.36
U0029,classical,family,8,63.2,0,2,mobile,1,30.01
U0219,hiphop,free,11,91.0,10,5,mobile,1,24.25
U0057,rock,free,9,196.2,1,0,mobile,0,20.06
U0348,hiphop,free,21,198.7,4,0,desktop,1,62.64
U0478,jazz,family,2,262.7,2,1,desktop,0,40.92
U0245,pop,free,18,226.2,2,1,mobile,1,32.35
U0254,hiphop,premium,22,192.5,10,5,mobile,1,40.24
U0273,classical,free,12,223.0,8,5,smart_speaker,0,52.37
U0121,jazz,free,6,34.6,8,1,mobile,0,54.7
U0399,rock,premium,14,260.4,6,1,mobile,0,38.97
U0357,electronic,free,12,218.0,6,5,mobile,0,34.71
U0076,jazz,free,2,33.4,6,1,desktop,0,52.27
U0358,jazz,premium,13,149.9,10,2,mobile,0,16.79
U0089,classical,free,0,144.4,7,2,smart_speaker,1,44.06
U0217,rock,premium,2,294.0,2,3,smart_speaker,0,48.49
U0287,classical,free,22,114.6,10,3,mobile,0,70.31
U0332,hiphop,free,8,51.0,9,2,mobile,0,29.09
U0306,pop,premium,6,202.4,0,0,smart_speaker,0,68.07
U0405,hiphop,free,1,284.7,0,2,desktop,0,38.07
U0067,electronic,family,3,272.1,8,1,mobile,1,43.38
U0445,pop,premium,5,155.0,10,5,mobile,0,65.7
U0083,classical,family,23,171.3,5,1,desktop,1,30.33
U0439,hiphop,free,22,134.7,3,4,mobile,0,62.63
U0008,rock,premium,17,245.3,1,3,desktop,0,85.92
U0083,pop,premium,18,54.1,2,3,desktop,1,94.42
U0474,rock,free,18,128.1,4,4,smart_speaker,0,37.84
U0263,classical,premium,11,141.6,7,5,mobile,0,64.95
U0005,rock,free,9,183.9,1,3,smart_speaker,0,55.77
U0240,electronic,family,14,78.7,1,3,desktop,0,50.82
U0310,hiphop,free,22,60.9,7,,mobile,1,26.62
U0110,jazz,family,1,239.0,0,2,desktop,1,33.22
U0389,electronic,premium,8,77.5,2,,desktop,0,49.57
U0365,hiphop,premium,16,271.1,2,0,desktop,1,91.26
U0483,hiphop,premium,15,241.6,6,5,smart_speaker,1,79.47
U0288,classical,free,2,186.2,2,5,smart_speaker,1,35.69
U0256,jazz,free,21,170.6,0,1,smart_speaker,1,47.05
U0297,pop,free,6,80.7,8,4,desktop,0,56.3
U0296,pop,premium,11,,4,0,smart_speaker,1,67.64
U0234,hiphop,premium,11,176.5,8,2,mobile,0,45.44
U0084,classical,premium,12,208.1,10,2,smart_speaker,0,86.98
U0413,pop,free,20,,6,5,smart_speaker,0,38.53
U0342,jazz,premium,6,152.8,6,3,mobile,1,77.75
U0468,hiphop,premium,20,230.1,0,1,smart_speaker,1,47.33
U0463,hiphop,family,7,,6,,mobile,0,56.67
U0431,classical,family,19,76.0,9,1,smart_speaker,1,12.31
U0411,classical,premium,4,135.4,2,2,smart_speaker,0,44.41
U0051,electronic,free,16,185.8,6,5,desktop,0,67.94
U0224,pop,family,18,196.9,8,0,smart_speaker,1,19.91
U0376,rock,premium,20,126.7,3,1,desktop,0,62.54
U0403,hiphop,premium,21,52.4,2,5,smart_speaker,0,55.57
U0475,classical,free,3,100.7,2,3,desktop,0,41.76
U0038,hiphop,family,2,143.4,5,3,mobile,0,43.02
U0463,rock,family,18,260.8,1,2,desktop,0,28.55
U0099,classical,free,17,,8,1,desktop,0,45.66
U0016,jazz,free,7,216.7,2,3,mobile,0,34.58
U0382,hiphop,premium,16,279.0,4,5,smart_speaker,1,90.59
U0053,classical,family,9,85.6,7,3,desktop,1,51.12
U0220,rock,family,11,200.8,1,0,smart_speaker,1,47.58
U0151,classical,family,16,38.1,2,3,mobile,1,36.39
U0075,jazz,free,0,32.9,5,4,desktop,0,61.23
U0198,jazz,family,6,57.8,4,5,mobile,1,47.47
U0102,rock,free,15,297.4,6,3,mobile,1,51.27
U0122,classical,free,9,,9,3,desktop,0,46.56
U0471,classical,free,10,48.8,1,3,smart_speaker,1,46.24
U0386,jazz,premium,2,114.6,9,,desktop,1,38.49
U0432,jazz,family,3,,0,1,mobile,1,58.06
U0371,hiphop,free,5,225.5,5,4,mobile,0,41.43
U0485,jazz,free,8,195.4,6,1,mobile,1,13.41
U0164,rock,family,13,210.4,8,4,desktop,1,62.92
