activity_type,intensity_level,duration_minutes,heart_rate_avg,calories_burned,distance_km,steps_count,sleep_hours_prev,user_age,is_morning
running,low,64.01732120421119,139.3934138166964,305.16049489866606,10.359513758594737,1960.0,3.1798612803958193,27,0
weightlifting,high,53.65975647620778,154.18573198715566,281.7711523885207,0.0,1218.0,5.818342385601059,48,0
weightlifting,high,83.85185101549644,112.14125439914277,459.28511522894803,0.0,13595.0,8.98546182648765,58,0
yoga,low,28.873387864715095,113.53761725237406,523.0120584796015,0.0,,5.066146788565853,37,0
running,medium,89.01422482652927,91.32855519905094,251.25813663184658,13.559951060965563,4596.0,6.20747167222343,37,1
yoga,high,51.75563638572929,151.59898408091036,314.72992508743647,0.0,12491.0,3.873897959115997,20,0
yoga,medium,82.7080130711249,151.87631537972015,90.38238482040325,0.0,,7.1238159194109265,39,0
yoga,medium,82.18725536250308,156.46879729458453,270.0842977476674,0.0,2807.0,8.019694006294408,26,1
yoga,low,91.9675205240394,138.6967488612887,618.174735966933,0.0,6522.0,4.839130336773584,40,0
swimming,high,54.89321053087126,150.56721068330552,351.3068152352097,7.142115954625192,13258.0,6.208507888037394,22,0
cycling,medium,64.86436561406668,125.3509427319177,384.3142720276085,17.28862098610392,5630.0,4.644656751679824,29,0
weightlifting,low,60.492767255768904,147.14848598849653,413.6698915975735,0.0,10663.0,4.736792362194381,54,0
weightlifting,medium,27.127240951026852,106.08972516957265,390.30746375505214,0.0,1452.0,3.303479568939851,32,1
yoga,medium,55.13695301655196,140.57977133910248,532.6739751773096,0.0,,5.466311481841759,51,0
cycling,medium,93.39572867811604,140.69526199842198,205.7458637706614,16.474448374828942,11647.0,8.047873291861814,45,0
swimming,low,91.80086024886704,,239.94885153638418,1.1162166456855926,12386.0,7.560296586237919,22,0
swimming,medium,11.935407628021114,147.1488478593502,582.0938601033538,15.719475158528882,10113.0,7.209268273969029,37,1
running,low,69.7020286377853,134.09440981156595,349.95863571460467,3.648884397542158,5560.0,5.333365331355912,39,0
running,medium,39.40944703640954,99.93221044241818,625.9025403827915,1.0055487357980186,963.0,6.110432151542387,38,0
swimming,low,22.234485349061544,84.12560560150028,133.3653800977777,7.9120888227195625,,6.669424887152383,26,0
swimming,low,22.54958598518339,,519.8951511487796,14.111080838002607,11361.0,3.6699450243931127,30,0
cycling,high,81.5465299782241,95.6248145219862,333.809595117303,5.380280857748434,2862.0,7.91437834610024,49,1
cycling,high,96.32493739354605,152.41222269145237,334.310077133123,8.637007420459053,3993.0,4.659894543133946,42,0
running,high,56.82166254037709,122.65069530372989,578.6452192418171,16.78489855386621,8041.0,5.171714128479569,35,0
weightlifting,medium,,138.378068185999,128.38703961340468,0.0,11224.0,3.4089104732951725,37,1
swimming,low,55.88982690118989,,358.66830047296594,12.808906303252765,13448.0,5.729548037250303,37,1
cycling,medium,84.63633704454183,143.25020960338261,199.74580780211812,6.300261606780819,1886.0,7.475605619656541,38,1
yoga,low,77.20691145560043,149.30720618620995,255.69735850188403,0.0,2764.0,5.427298155783297,41,0
weightlifting,low,15.770736856848828,124.85193053707542,540.3937687024898,0.0,11993.0,6.1804476868703055,55,1
cycling,medium,29.1277164004957,140.71294799466557,288.89648926792245,13.48729072542071,9667.0,6.677446021208669,18,1
weightlifting,medium,88.09343350373632,156.47060136140885,520.6474627447394,0.0,10814.0,8.561306483743417,43,1
yoga,high,54.37719486125598,115.17196075877635,58.09359072985476,0.0,14951.0,8.085783123621825,21,1
yoga,medium,69.19550504450991,136.08254024621334,649.6028327673694,0.0,14087.0,5.911791474491942,21,0
swimming,low,79.97701960066698,156.2364399406128,623.1598358756349,13.599089350295134,12645.0,4.981281980500452,58,0
weightlifting,low,67.29378030512841,99.31002572870756,457.10042771420945,0.0,11656.0,7.973181028790923,44,0
running,high,76.05054500073824,85.76481821109735,168.0888889259475,2.173285401348879,5925.0,6.191885605291727,39,0
running,low,59.10779980049117,118.46057857947434,444.0983739173629,1.70138297409961,9618.0,7.9408863708378865,51,1
weightlifting,high,30.639484180770197,151.23551906267187,164.13538220114378,0.0,2766.0,3.974992195464428,39,1
swimming,medium,26.83848714848289,121.79087020010448,274.04827943652674,11.076442395516784,11392.0,4.5495274629077365,54,0
swimming,low,99.41847736050741,96.50055019266613,70.98651375517066,8.337675139656097,,7.067091909974431,55,0
yoga,medium,10.945649348169361,158.801147536945,92.1386052976642,0.0,10819.0,6.579687795790489,59,1
cycling,medium,72.182094212964,117.70775474149012,144.64210029444212,10.447768065227338,6671.0,4.987387166458622,20,1
yoga,medium,89.25888028559224,114.98635396816752,159.11314820840266,0.0,5672.0,5.202437408885674,34,1
weightlifting,medium,30.82673858502983,85.86187575610037,553.0692122994387,0.0,6296.0,5.114388201354538,26,0
weightlifting,medium,14.368616727082811,114.42875534418263,196.4311647001691,0.0,500.0,7.692008222778737,47,0
running,high,45.93221375385607,158.3085526559501,545.2550943159222,1.747110282842963,12664.0,3.4121173406995533,44,0
weightlifting,medium,39.69628387199642,114.69663840826168,53.71514109103028,0.0,8135.0,4.2474607732254235,32,1
yoga,low,51.543039790504395,142.21338825082512,84.72531102595073,0.0,5812.0,6.998896598943841,23,0
yoga,high,48.46742509848468,154.2579347884867,86.53516717725685,0.0,8220.0,4.098453574324461,39,0
running,medium,94.78219772122178,80.192072960846,608.9851801627307,1.8286586782190706,10824.0,6.6106297162525145,22,1
weightlifting,high,20.73934001163316,135.3702519475626,540.3605784857768,0.0,5721.0,5.5475506004452,49,1
cycling,medium,94.96221148112839,91.40627662182156,59.34777059055831,2.999483923913655,12459.0,7.861613578285525,38,0
weightlifting,medium,14.11710570945636,120.69228594877626,608.926038842385,0.0,13791.0,7.696958791417408,21,0
cycling,medium,,148.26982125130792,185.92689978705872,17.01590277162171,5811.0,4.7452633048994235,49,0
running,medium,39.97006229730369,108.64330859007973,208.72000920483848,12.433546913186468,2067.0,4.209627984807869,28,0
weightlifting,high,75.4377799984228,137.58277306311476,400.6320484775,0.0,11405.0,3.366676609102171,39,0
swimming,low,10.278409713614767,,172.84973872760028,12.096643839816924,14894.0,5.619612067186838,47,1
cycling,high,50.25482876169114,,634.957390753818,18.067387063533264,2219.0,5.638514976949777,34,1
weightlifting,high,70.99865679715849,,269.7545048599456,0.0,10690.0,7.3920373184835055,26,0
weightlifting,low,66.54924886375449,123.22045849270422,392.6359357955696,0.0,12379.0,7.435997885386553,41,0
running,high,,105.952611538579,393.4973366404462,18.70144565186822,13808.0,7.5501427938795835,48,1
yoga,low,,139.17847850356674,218.99503487663205,0.0,1850.0,7.1898228787045415,54,0
weightlifting,high,46.10804457717722,91.03668253569948,490.75243729025823,0.0,1377.0,6.703169247272496,26,1
yoga,medium,65.2321402697603,106.40129406767258,645.3661396870607,0.0,14818.0,5.555158592835426,35,1
yoga,medium,12.585633146213407,142.9191061766503,407.4011410317239,0.0,1751.0,4.299967147756093,47,0
swimming,medium,,120.08222051491582,100.25109533359289,12.763590099966962,,7.448399098449854,22,0
swimming,low,47.46139387645854,87.51857348305103,534.8335675046883,5.804516396965644,8624.0,7.728222576127099,19,0
cycling,high,,134.2467435842785,450.07546882507086,16.779919308082285,6694.0,3.978989216463327,55,1
running,high,30.02162284710553,153.2299335378677,343.88975014016063,16.16467472068658,11255.0,4.541890318072166,33,1
cycling,high,68.5827427944862,93.72885458231542,442.58237421551127,8.356257483761508,2858.0,6.265699194411102,53,0
yoga,low,14.305449685796734,153.49175399417067,206.81146722472948,0.0,13716.0,4.5898166469118795,52,0
weightlifting,high,32.000877189517624,80.35531234846735,232.2917508561597,0.0,3257.0,5.935592578617791,47,1
weightlifting,medium,37.352554510332304,156.35096177074246,359.1914304706146,0.0,11536.0,8.416886091945763,59,0
cycling,high,33.26426264910538,128.73764656121077,91.05046527751226,9.95600211565421,1014.0,4.938433688939118,26,0
running,high,75.75457266783216,100.6487977880688,402.7912215264432,10.871850674660088,7101.0,6.7953412522038334,37,0
weightlifting,low,63.31937357502011,93.16003011398807,159.43257045822543,0.0,488.0,6.492453004426144,27,1
yoga,low,91.35672552264192,114.96560658643901,202.32342098911846,0.0,4707.0,5.16904237236672,25,0
yoga,low,73.0879636186398,114.56417411269297,589.9626056196865,0.0,4683.0,4.974092858050408,29,0
weightlifting,medium,36.50101371978565,120.50147700406227,402.73500648368497,0.0,,5.550665940807955,32,1
cycling,medium,39.18113292671147,121.37625794325174,196.33023814920983,19.64247578238888,6825.0,3.0222226859416588,25,1
weightlifting,medium,,86.9422340572236,469.4143719263169,0.0,851.0,3.674700585419071,40,0
yoga,low,31.828917747830975,99.86828331359715,647.9724247070541,0.0,14930.0,7.748749453975982,55,0
yoga,high,64.4158044746584,91.60743933674816,588.5535894453755,0.0,13330.0,3.9594044682028278,39,1
cycling,medium,,145.58668758722973,529.2894556078089,14.622936285570105,,4.708958543687267,24,0
cycling,low,36.63077436730511,92.07185119012645,249.53765596446965,5.385989934752247,3698.0,5.814793221362134,23,1
cycling,high,40.98070696418674,133.33238238632114,399.8656518200654,19.85633644612339,5911.0,7.873045737656483,49,1
yoga,low,82.2603788636584,87.07122136189443,400.99250396014935,0.0,3407.0,7.357592733335727,31,0
swimming,low,96.26313909129871,132.24614141804412,103.08456594780452,15.840547393895434,,5.777074923445081,20,0
running,low,17.624381837171278,114.78071294695553,465.61375219850004,12.011572982620397,495.0,7.402660665541278,53,1
running,medium,16.414190670392998,120.23429678076468,362.66758644605966,13.723530354857393,7550.0,4.632497501363007,58,1
running,high,78.32876690908178,139.85435878888666,363.1652892127087,7.895117075477001,,7.818863208243936,42,0
swimming,high,54.61163118779683,104.80514481761905,492.36256369099493,16.187057792246485,2644.0,3.356361511463806,20,1
swimming,low,,135.65907482577137,96.44658188395887,16.129834401880107,12907.0,4.542571670788459,28,1
weightlifting,medium,67.02090973413517,153.11476092909555,177.55281319003421,0.0,7263.0,4.537993451680197,47,0
yoga,medium,78.43528610734005,138.92739317781448,642.6665460035048,0.0,2755.0,5.4086036910225515,49,1
cycling,high,16.28634914473242,127.95287611362362,229.84889430290522,15.921737611718978,10047.0,3.7580422402567306,21,0
swimming,low,96.56293476153543,135.21805942688616,203.1586644420875,16.015139788334935,3987.0,8.34936497240463,58,0
yoga,high,96.22603092955625,151.39879812814868,93.09049355401558,0.0,7904.0,5.01690102940156,23,1
weightlifting,medium,47.498774254214936,82.01104068443323,237.46729578971951,0.0,4244.0,6.453901919433956,59,0
swimming,high,52.26071441010098,159.55482975015985,386.3011810232013,18.41631391445004,7742.0,3.5161170773690094,44,0
yoga,high,34.507012808825024,117.39311353820166,73.46675779426133,0.0,9428.0,5.961926873646627,37,0
cycling,low,62.87361920848859,151.52277613780768,223.41641219080614,1.5324091893459713,8043.0,5.492273575311727,51,1
swimming,low,28.46331874053351,84.62567184374785,203.81925279680013,17.39859821104416,5934.0,3.275152510855185,51,0
weightlifting,low,58.114658562990265,102.69217816574394,142.39212540299914,0.0,11862.0,6.098430136433389,22,1
cycling,low,91.39008259355656,124.62413548707157,525.1371600234806,12.255711236628494,,7.104367288636425,25,1
running,low,55.55641773202071,125.50966586305594,627.3529381706516,2.0741914692452412,2690.0,7.905623038546725,57,1
yoga,high,84.43799208987735,155.18313144809727,599.3218958776403,0.0,2044.0,7.290089978585488,57,1
cycling,high,26.127352054190027,105.25953228771101,314.48558700540366,9.733357487885321,,7.6160258059035195,53,0
swimming,medium,89.51658540871756,99.07558713179688,89.80044381106258,1.765232805751289,14693.0,6.696618273439924,18,1
weightlifting,high,,130.74953529384234,259.3912531311628,0.0,14123.0,7.209266532463361,40,1
cycling,high,29.15754199328695,93.01715086050713,364.7302367251137,2.82422671827695,,5.47992338434634,29,0
cycling,low,74.82147513980304,153.02036909326063,278.15073497428494,17.37187174792963,14548.0,5.81378167677059,41,1
cycling,high,37.17894089186046,98.6229638138347,488.69334586684295,17.747252063429528,3117.0,5.16557422225876,22,0
weightlifting,high,,80.27631568710282,495.8778318333795,0.0,7597.0,6.814968140258989,49,1
cycling,high,17.811658259165068,130.12115169915498,587.9997939069744,6.468154263024692,7460.0,5.47571842635848,22,0
yoga,high,81.39686773647087,98.15555652601765,331.49339342431443,0.0,13724.0,6.28097419250216,29,1
cycling,medium,11.778920524710285,153.1589729610885,193.06779952707748,12.314049832596615,607.0,8.225394158909808,27,0
weightlifting,high,15.070893259081064,,596.6905685601797,0.0,,6.795563960141214,55,0
yoga,high,95.0968959147038,120.09334794791368,580.5832913785224,0.0,,6.117997319556254,32,1
yoga,low,,128.01979939505952,126.07632173778454,0.0,995.0,5.775945862458134,28,0
swimming,low,43.33914219121996,119.7578145188507,176.84960497569875,1.6092386707695616,3548.0,7.261996314146668,31,1
cycling,high,27.313767540702248,84.83715706523027,446.04209698320903,9.023095696678007,6975.0,7.471919749648163,35,0
weightlifting,low,88.04609535870982,121.54657362579842,542.4682278094385,0.0,13212.0,8.428376562932218,40,0
yoga,low,80.88808390655093,90.39310967919668,626.1079301476476,0.0,11414.0,4.960484422320169,45,1
cycling,medium,70.16677125946231,83.51580585385226,62.681527111622756,1.2169877846234667,12434.0,5.814240843211452,34,0
running,low,57.7345611231546,152.5261308434466,163.5108552668659,7.637558047272637,11416.0,6.561573132429989,47,0
running,low,57.27411919049676,100.82744152358723,303.8045476856739,12.926274603598195,10615.0,7.729406983277877,46,1
swimming,high,98.01447966807778,85.65150479325126,380.51068795342576,10.056658423967074,12745.0,6.0905044164953,37,1
swimming,medium,57.006147373686396,80.99275419085276,517.0573472353308,15.08711797538112,,4.096216535177813,27,0
cycling,low,17.56281232336786,149.13567874683702,384.02862065100163,11.159140999292571,,7.391471851139288,51,0
weightlifting,high,16.731542111393985,148.56387786538303,361.18006350139854,0.0,4524.0,3.8307518079652167,37,1
swimming,high,63.599839882740824,139.55232749546295,193.5581887730549,2.134640222676296,2514.0,5.985871349499448,36,0
yoga,medium,75.94111518673023,143.3720442915697,440.0798467930632,0.0,11347.0,8.943494098573868,36,1
running,low,66.54178522785875,102.25239556429884,399.42023953151084,12.079569141119205,2487.0,8.312154125726167,53,0
cycling,low,76.85370560804613,126.62693054828006,617.3949793544012,17.31501336629944,13791.0,8.383550513589302,48,0
cycling,medium,36.47766486858032,138.8726389574963,163.85280464174025,17.569805036905546,8949.0,4.340036253996066,56,0
running,low,43.40142779810528,99.96968149900172,124.85811303801322,19.20652450225741,4941.0,3.0906553696208063,21,1
swimming,high,33.88057973986382,138.50059225816653,262.10852419393734,17.210187942911848,14049.0,3.548039940067082,30,0
running,high,43.53372941205148,143.78554793651927,245.3725787211561,8.072948626242429,2326.0,7.573732531358899,35,0
cycling,low,33.99659516416112,121.73277290772812,321.8236968194872,11.19157418172064,7716.0,8.688663953012187,31,0
yoga,high,85.07244906102281,131.50201931037105,152.9176570537453,0.0,1373.0,8.860351554171093,54,0
yoga,medium,23.304513499926287,82.05124797652186,474.0923194989459,0.0,14481.0,5.6811827548402025,19,0
swimming,medium,28.710098181259212,110.14078185050718,543.5904919942764,11.762375771609628,8630.0,7.475107457048235,25,0
yoga,medium,74.26677669322228,105.7588848086535,53.772875610667306,0.0,12054.0,7.907536077961981,55,0
cycling,high,45.812913469044595,108.74171163049338,596.1595370146629,17.73874649097256,4228.0,3.3298354731126296,22,1
weightlifting,low,40.71418814886424,153.9943258100679,104.34254472725586,0.0,,6.265363529397488,59,1
running,low,97.70092469949014,155.3145858630586,233.7639537486399,19.703035409008113,10542.0,7.603030577166692,37,0
yoga,medium,90.4421055382939,84.75233845314621,341.81111353013665,0.0,9655.0,5.330832484840969,56,1
